UID,KEY,DEP,ARR,CLASS,CAPACITY,DEP_TIME,ARR_TIME
1804,ZZ20240515DELMAA3440,DEL,MAA,FC,15,1715739840,1715821200
1805,ZZ20240515DELMAA3440,DEL,MAA,BC,30,1715739840,1715821200
1806,ZZ20240515DELMAA3440,DEL,MAA,PC,45,1715739840,1715821200
1807,ZZ20240515DELMAA3440,DEL,MAA,EC,60,1715739840,1715821200
1808,ZZ20240516DELMAA3440,DEL,MAA,FC,15,1715826240,1715907600
1809,ZZ20240516DELMAA3440,DEL,MAA,BC,30,1715826240,1715907600
1810,ZZ20240516DELMAA3440,DEL,MAA,PC,45,1715826240,1715907600
1811,ZZ20240516DELMAA3440,DEL,MAA,EC,60,1715826240,1715907600
1812,ZZ20240517DELMAA3440,DEL,MAA,FC,15,1715912640,1715994000
1813,ZZ20240517DELMAA3440,DEL,MAA,BC,30,1715912640,1715994000
1814,ZZ20240517DELMAA3440,DEL,MAA,PC,45,1715912640,1715994000
1815,ZZ20240517DELMAA3440,DEL,MAA,EC,60,1715912640,1715994000
1816,ZZ20240522DELMAA3440,DEL,MAA,FC,15,1716344640,1716426000
1817,ZZ20240522DELMAA3440,DEL,MAA,BC,30,1716344640,1716426000
1818,ZZ20240522DELMAA3440,DEL,MAA,PC,45,1716344640,1716426000
1819,ZZ20240522DELMAA3440,DEL,MAA,EC,60,1716344640,1716426000
1820,ZZ20240523DELMAA3440,DEL,MAA,FC,15,1716431040,1716512400
1821,ZZ20240523DELMAA3440,DEL,MAA,BC,30,1716431040,1716512400
1822,ZZ20240523DELMAA3440,DEL,MAA,PC,45,1716431040,1716512400
1823,ZZ20240523DELMAA3440,DEL,MAA,EC,60,1716431040,1716512400
1824,ZZ20240524DELMAA3440,DEL,MAA,FC,15,1716517440,1716598800
1825,ZZ20240524DELMAA3440,DEL,MAA,BC,30,1716517440,1716598800
1826,ZZ20240524DELMAA3440,DEL,MAA,PC,45,1716517440,1716598800
1827,ZZ20240524DELMAA3440,DEL,MAA,EC,60,1716517440,1716598800
1828,ZZ20240529DELMAA3440,DEL,MAA,FC,15,1716949440,1717030800
1829,ZZ20240529DELMAA3440,DEL,MAA,BC,30,1716949440,1717030800
1830,ZZ20240529DELMAA3440,DEL,MAA,PC,45,1716949440,1717030800
1831,ZZ20240529DELMAA3440,DEL,MAA,EC,60,1716949440,1717030800
1832,ZZ20240530DELMAA3440,DEL,MAA,FC,15,1717035840,1717117200
1833,ZZ20240530DELMAA3440,DEL,MAA,BC,30,1717035840,1717117200
1834,ZZ20240530DELMAA3440,DEL,MAA,PC,45,1717035840,1717117200
1835,ZZ20240530DELMAA3440,DEL,MAA,EC,60,1717035840,1717117200
1836,ZZ20240531DELMAA3440,DEL,MAA,FC,15,1717122240,1717203600
1837,ZZ20240531DELMAA3440,DEL,MAA,BC,30,1717122240,1717203600
1838,ZZ20240531DELMAA3440,DEL,MAA,PC,45,1717122240,1717203600
1839,ZZ20240531DELMAA3440,DEL,MAA,EC,60,1717122240,1717203600
1840,ZZ20240605DELMAA3440,DEL,MAA,FC,15,1717554240,1717635600
1841,ZZ20240605DELMAA3440,DEL,MAA,BC,30,1717554240,1717635600
1842,ZZ20240605DELMAA3440,DEL,MAA,PC,45,1717554240,1717635600
1843,ZZ20240605DELMAA3440,DEL,MAA,EC,60,1717554240,1717635600
1844,ZZ20240606DELMAA3440,DEL,MAA,FC,15,1717640640,1717722000
1845,ZZ20240606DELMAA3440,DEL,MAA,BC,30,1717640640,1717722000
1846,ZZ20240606DELMAA3440,DEL,MAA,PC,45,1717640640,1717722000
1847,ZZ20240606DELMAA3440,DEL,MAA,EC,60,1717640640,1717722000
1848,ZZ20240607DELMAA3440,DEL,MAA,FC,15,1717727040,1717808400
1849,ZZ20240607DELMAA3440,DEL,MAA,BC,30,1717727040,1717808400
1850,ZZ20240607DELMAA3440,DEL,MAA,PC,45,1717727040,1717808400
1851,ZZ20240607DELMAA3440,DEL,MAA,EC,60,1717727040,1717808400
1852,ZZ20240612DELMAA3440,DEL,MAA,FC,15,1718159040,1718240400
1853,ZZ20240612DELMAA3440,DEL,MAA,BC,30,1718159040,1718240400
1854,ZZ20240612DELMAA3440,DEL,MAA,PC,45,1718159040,1718240400
1855,ZZ20240612DELMAA3440,DEL,MAA,EC,60,1718159040,1718240400
1856,ZZ20240613DELMAA3440,DEL,MAA,FC,15,1718245440,1718326800
1857,ZZ20240613DELMAA3440,DEL,MAA,BC,30,1718245440,1718326800
1858,ZZ20240613DELMAA3440,DEL,MAA,PC,45,1718245440,1718326800
1859,ZZ20240613DELMAA3440,DEL,MAA,EC,60,1718245440,1718326800
1860,ZZ20240614DELMAA3440,DEL,MAA,FC,15,1718331840,1718413200
1861,ZZ20240614DELMAA3440,DEL,MAA,BC,30,1718331840,1718413200
1862,ZZ20240614DELMAA3440,DEL,MAA,PC,45,1718331840,1718413200
1863,ZZ20240614DELMAA3440,DEL,MAA,EC,60,1718331840,1718413200
1864,ZZ20240619DELMAA3440,DEL,MAA,FC,15,1718763840,1718845200
1865,ZZ20240619DELMAA3440,DEL,MAA,BC,30,1718763840,1718845200
1866,ZZ20240619DELMAA3440,DEL,MAA,PC,45,1718763840,1718845200
1867,ZZ20240619DELMAA3440,DEL,MAA,EC,60,1718763840,1718845200
1868,ZZ20240620DELMAA3440,DEL,MAA,FC,15,1718850240,1718931600
1869,ZZ20240620DELMAA3440,DEL,MAA,BC,30,1718850240,1718931600
1870,ZZ20240620DELMAA3440,DEL,MAA,PC,45,1718850240,1718931600
1871,ZZ20240620DELMAA3440,DEL,MAA,EC,60,1718850240,1718931600
1872,ZZ20240621DELMAA3440,DEL,MAA,FC,15,1718936640,1719018000
1873,ZZ20240621DELMAA3440,DEL,MAA,BC,30,1718936640,1719018000
1874,ZZ20240621DELMAA3440,DEL,MAA,PC,45,1718936640,1719018000
1875,ZZ20240621DELMAA3440,DEL,MAA,EC,60,1718936640,1719018000
1876,ZZ20240626DELMAA3440,DEL,MAA,FC,15,1719368640,1719450000
1877,ZZ20240626DELMAA3440,DEL,MAA,BC,30,1719368640,1719450000
1878,ZZ20240626DELMAA3440,DEL,MAA,PC,45,1719368640,1719450000
1879,ZZ20240626DELMAA3440,DEL,MAA,EC,60,1719368640,1719450000
1880,ZZ20240627DELMAA3440,DEL,MAA,FC,15,1719455040,1719536400
1881,ZZ20240627DELMAA3440,DEL,MAA,BC,30,1719455040,1719536400
1882,ZZ20240627DELMAA3440,DEL,MAA,PC,45,1719455040,1719536400
1883,ZZ20240627DELMAA3440,DEL,MAA,EC,60,1719455040,1719536400
1884,ZZ20240628DELMAA3440,DEL,MAA,FC,15,1719541440,1719622800
1885,ZZ20240628DELMAA3440,DEL,MAA,BC,30,1719541440,1719622800
1886,ZZ20240628DELMAA3440,DEL,MAA,PC,45,1719541440,1719622800
1887,ZZ20240628DELMAA3440,DEL,MAA,EC,60,1719541440,1719622800
1888,ZZ20240502BOMHYD2933,BOM,HYD,FC,20,1714661820,1714680840
1889,ZZ20240502BOMHYD2933,BOM,HYD,BC,41,1714661820,1714680840
1890,ZZ20240502BOMHYD2933,BOM,HYD,PC,62,1714661820,1714680840
1891,ZZ20240502BOMHYD2933,BOM,HYD,EC,83,1714661820,1714680840
1892,ZZ20240503BOMHYD2933,BOM,HYD,FC,20,1714748220,1714767240
1893,ZZ20240503BOMHYD2933,BOM,HYD,BC,41,1714748220,1714767240
1894,ZZ20240503BOMHYD2933,BOM,HYD,PC,62,1714748220,1714767240
1895,ZZ20240503BOMHYD2933,BOM,HYD,EC,83,1714748220,1714767240
1896,ZZ20240504BOMHYD2933,BOM,HYD,FC,20,1714834620,1714853640
1897,ZZ20240504BOMHYD2933,BOM,HYD,BC,41,1714834620,1714853640
1898,ZZ20240504BOMHYD2933,BOM,HYD,PC,62,1714834620,1714853640
1899,ZZ20240504BOMHYD2933,BOM,HYD,EC,83,1714834620,1714853640
1900,ZZ20240505BOMHYD2933,BOM,HYD,FC,20,1714921020,1714940040
1901,ZZ20240505BOMHYD2933,BOM,HYD,BC,41,1714921020,1714940040
1902,ZZ20240505BOMHYD2933,BOM,HYD,PC,62,1714921020,1714940040
1903,ZZ20240505BOMHYD2933,BOM,HYD,EC,83,1714921020,1714940040
1904,ZZ20240507BOMHYD2933,BOM,HYD,FC,20,1715093820,1715112840
1905,ZZ20240507BOMHYD2933,BOM,HYD,BC,41,1715093820,1715112840
1906,ZZ20240507BOMHYD2933,BOM,HYD,PC,62,1715093820,1715112840
1907,ZZ20240507BOMHYD2933,BOM,HYD,EC,83,1715093820,1715112840
1908,ZZ20240509BOMHYD2933,BOM,HYD,FC,20,1715266620,1715285640
1909,ZZ20240509BOMHYD2933,BOM,HYD,BC,41,1715266620,1715285640
1910,ZZ20240509BOMHYD2933,BOM,HYD,PC,62,1715266620,1715285640
1911,ZZ20240509BOMHYD2933,BOM,HYD,EC,83,1715266620,1715285640
1912,ZZ20240510BOMHYD2933,BOM,HYD,FC,20,1715353020,1715372040
1913,ZZ20240510BOMHYD2933,BOM,HYD,BC,41,1715353020,1715372040
1914,ZZ20240510BOMHYD2933,BOM,HYD,PC,62,1715353020,1715372040
1915,ZZ20240510BOMHYD2933,BOM,HYD,EC,83,1715353020,1715372040
1916,ZZ20240511BOMHYD2933,BOM,HYD,FC,20,1715439420,1715458440
1917,ZZ20240511BOMHYD2933,BOM,HYD,BC,41,1715439420,1715458440
1918,ZZ20240511BOMHYD2933,BOM,HYD,PC,62,1715439420,1715458440
1919,ZZ20240511BOMHYD2933,BOM,HYD,EC,83,1715439420,1715458440
1920,ZZ20240512BOMHYD2933,BOM,HYD,FC,20,1715525820,1715544840
1921,ZZ20240512BOMHYD2933,BOM,HYD,BC,41,1715525820,1715544840
1922,ZZ20240512BOMHYD2933,BOM,HYD,PC,62,1715525820,1715544840
1923,ZZ20240512BOMHYD2933,BOM,HYD,EC,83,1715525820,1715544840
1924,ZZ20240514BOMHYD2933,BOM,HYD,FC,20,1715698620,1715717640
1925,ZZ20240514BOMHYD2933,BOM,HYD,BC,41,1715698620,1715717640
1926,ZZ20240514BOMHYD2933,BOM,HYD,PC,62,1715698620,1715717640
1927,ZZ20240514BOMHYD2933,BOM,HYD,EC,83,1715698620,1715717640
1928,ZZ20240516BOMHYD2933,BOM,HYD,FC,20,1715871420,1715890440
1929,ZZ20240516BOMHYD2933,BOM,HYD,BC,41,1715871420,1715890440
1930,ZZ20240516BOMHYD2933,BOM,HYD,PC,62,1715871420,1715890440
1931,ZZ20240516BOMHYD2933,BOM,HYD,EC,83,1715871420,1715890440
1932,ZZ20240517BOMHYD2933,BOM,HYD,FC,20,1715957820,1715976840
1933,ZZ20240517BOMHYD2933,BOM,HYD,BC,41,1715957820,1715976840
1934,ZZ20240517BOMHYD2933,BOM,HYD,PC,62,1715957820,1715976840
1935,ZZ20240517BOMHYD2933,BOM,HYD,EC,83,1715957820,1715976840
1936,ZZ20240518BOMHYD2933,BOM,HYD,FC,20,1716044220,1716063240
1937,ZZ20240518BOMHYD2933,BOM,HYD,BC,41,1716044220,1716063240
1938,ZZ20240518BOMHYD2933,BOM,HYD,PC,62,1716044220,1716063240
1939,ZZ20240518BOMHYD2933,BOM,HYD,EC,83,1716044220,1716063240
1940,ZZ20240519BOMHYD2933,BOM,HYD,FC,20,1716130620,1716149640
1941,ZZ20240519BOMHYD2933,BOM,HYD,BC,41,1716130620,1716149640
1942,ZZ20240519BOMHYD2933,BOM,HYD,PC,62,1716130620,1716149640
1943,ZZ20240519BOMHYD2933,BOM,HYD,EC,83,1716130620,1716149640
1944,ZZ20240521BOMHYD2933,BOM,HYD,FC,20,1716303420,1716322440
1945,ZZ20240521BOMHYD2933,BOM,HYD,BC,41,1716303420,1716322440
1946,ZZ20240521BOMHYD2933,BOM,HYD,PC,62,1716303420,1716322440
1947,ZZ20240521BOMHYD2933,BOM,HYD,EC,83,1716303420,1716322440
1948,ZZ20240523BOMHYD2933,BOM,HYD,FC,20,1716476220,1716495240
1949,ZZ20240523BOMHYD2933,BOM,HYD,BC,41,1716476220,1716495240
1950,ZZ20240523BOMHYD2933,BOM,HYD,PC,62,1716476220,1716495240
1951,ZZ20240523BOMHYD2933,BOM,HYD,EC,83,1716476220,1716495240
1952,ZZ20240524BOMHYD2933,BOM,HYD,FC,20,1716562620,1716581640
1953,ZZ20240524BOMHYD2933,BOM,HYD,BC,41,1716562620,1716581640
1954,ZZ20240524BOMHYD2933,BOM,HYD,PC,62,1716562620,1716581640
1955,ZZ20240524BOMHYD2933,BOM,HYD,EC,83,1716562620,1716581640
1956,ZZ20240525BOMHYD2933,BOM,HYD,FC,20,1716649020,1716668040
1957,ZZ20240525BOMHYD2933,BOM,HYD,BC,41,1716649020,1716668040
1958,ZZ20240525BOMHYD2933,BOM,HYD,PC,62,1716649020,1716668040
1959,ZZ20240525BOMHYD2933,BOM,HYD,EC,83,1716649020,1716668040
1960,ZZ20240526BOMHYD2933,BOM,HYD,FC,20,1716735420,1716754440
1961,ZZ20240526BOMHYD2933,BOM,HYD,BC,41,1716735420,1716754440
1962,ZZ20240526BOMHYD2933,BOM,HYD,PC,62,1716735420,1716754440
1963,ZZ20240526BOMHYD2933,BOM,HYD,EC,83,1716735420,1716754440
1964,ZZ20240528BOMHYD2933,BOM,HYD,FC,20,1716908220,1716927240
1965,ZZ20240528BOMHYD2933,BOM,HYD,BC,41,1716908220,1716927240
1966,ZZ20240528BOMHYD2933,BOM,HYD,PC,62,1716908220,1716927240
1967,ZZ20240528BOMHYD2933,BOM,HYD,EC,83,1716908220,1716927240
1968,ZZ20240530BOMHYD2933,BOM,HYD,FC,20,1717081020,1717100040
1969,ZZ20240530BOMHYD2933,BOM,HYD,BC,41,1717081020,1717100040
1970,ZZ20240530BOMHYD2933,BOM,HYD,PC,62,1717081020,1717100040
1971,ZZ20240530BOMHYD2933,BOM,HYD,EC,83,1717081020,1717100040
1972,ZZ20240531BOMHYD2933,BOM,HYD,FC,20,1717167420,1717186440
1973,ZZ20240531BOMHYD2933,BOM,HYD,BC,41,1717167420,1717186440
1974,ZZ20240531BOMHYD2933,BOM,HYD,PC,62,1717167420,1717186440
1975,ZZ20240531BOMHYD2933,BOM,HYD,EC,83,1717167420,1717186440
1976,ZZ20240601BOMHYD2933,BOM,HYD,FC,20,1717253820,1717272840
1977,ZZ20240601BOMHYD2933,BOM,HYD,BC,41,1717253820,1717272840
1978,ZZ20240601BOMHYD2933,BOM,HYD,PC,62,1717253820,1717272840
1979,ZZ20240601BOMHYD2933,BOM,HYD,EC,83,1717253820,1717272840
1980,ZZ20240602BOMHYD2933,BOM,HYD,FC,20,1717340220,1717359240
1981,ZZ20240602BOMHYD2933,BOM,HYD,BC,41,1717340220,1717359240
1982,ZZ20240602BOMHYD2933,BOM,HYD,PC,62,1717340220,1717359240
1983,ZZ20240602BOMHYD2933,BOM,HYD,EC,83,1717340220,1717359240
1984,ZZ20240604BOMHYD2933,BOM,HYD,FC,20,1717513020,1717532040
1985,ZZ20240604BOMHYD2933,BOM,HYD,BC,41,1717513020,1717532040
1986,ZZ20240604BOMHYD2933,BOM,HYD,PC,62,1717513020,1717532040
1987,ZZ20240604BOMHYD2933,BOM,HYD,EC,83,1717513020,1717532040
1988,ZZ20240606BOMHYD2933,BOM,HYD,FC,20,1717685820,1717704840
1989,ZZ20240606BOMHYD2933,BOM,HYD,BC,41,1717685820,1717704840
1990,ZZ20240606BOMHYD2933,BOM,HYD,PC,62,1717685820,1717704840
1991,ZZ20240606BOMHYD2933,BOM,HYD,EC,83,1717685820,1717704840
1992,ZZ20240607BOMHYD2933,BOM,HYD,FC,20,1717772220,1717791240
1993,ZZ20240607BOMHYD2933,BOM,HYD,BC,41,1717772220,1717791240
1994,ZZ20240607BOMHYD2933,BOM,HYD,PC,62,1717772220,1717791240
1995,ZZ20240607BOMHYD2933,BOM,HYD,EC,83,1717772220,1717791240
1996,ZZ20240608BOMHYD2933,BOM,HYD,FC,20,1717858620,1717877640
1997,ZZ20240608BOMHYD2933,BOM,HYD,BC,41,1717858620,1717877640
1998,ZZ20240608BOMHYD2933,BOM,HYD,PC,62,1717858620,1717877640
1999,ZZ20240608BOMHYD2933,BOM,HYD,EC,83,1717858620,1717877640
2000,ZZ20240609BOMHYD2933,BOM,HYD,FC,20,1717945020,1717964040
2001,ZZ20240609BOMHYD2933,BOM,HYD,BC,41,1717945020,1717964040
2002,ZZ20240609BOMHYD2933,BOM,HYD,PC,62,1717945020,1717964040
2003,ZZ20240609BOMHYD2933,BOM,HYD,EC,83,1717945020,1717964040
2004,ZZ20240611BOMHYD2933,BOM,HYD,FC,20,1718117820,1718136840
2005,ZZ20240611BOMHYD2933,BOM,HYD,BC,41,1718117820,1718136840
2006,ZZ20240611BOMHYD2933,BOM,HYD,PC,62,1718117820,1718136840
2007,ZZ20240611BOMHYD2933,BOM,HYD,EC,83,1718117820,1718136840
2008,ZZ20240613BOMHYD2933,BOM,HYD,FC,20,1718290620,1718309640
2009,ZZ20240613BOMHYD2933,BOM,HYD,BC,41,1718290620,1718309640
2010,ZZ20240613BOMHYD2933,BOM,HYD,PC,62,1718290620,1718309640
2011,ZZ20240613BOMHYD2933,BOM,HYD,EC,83,1718290620,1718309640
2012,ZZ20240614BOMHYD2933,BOM,HYD,FC,20,1718377020,1718396040
2013,ZZ20240614BOMHYD2933,BOM,HYD,BC,41,1718377020,1718396040
2014,ZZ20240614BOMHYD2933,BOM,HYD,PC,62,1718377020,1718396040
2015,ZZ20240614BOMHYD2933,BOM,HYD,EC,83,1718377020,1718396040
2016,ZZ20240615BOMHYD2933,BOM,HYD,FC,20,1718463420,1718482440
2017,ZZ20240615BOMHYD2933,BOM,HYD,BC,41,1718463420,1718482440
2018,ZZ20240615BOMHYD2933,BOM,HYD,PC,62,1718463420,1718482440
2019,ZZ20240615BOMHYD2933,BOM,HYD,EC,83,1718463420,1718482440
2020,ZZ20240616BOMHYD2933,BOM,HYD,FC,20,1718549820,1718568840
2021,ZZ20240616BOMHYD2933,BOM,HYD,BC,41,1718549820,1718568840
2022,ZZ20240616BOMHYD2933,BOM,HYD,PC,62,1718549820,1718568840
2023,ZZ20240616BOMHYD2933,BOM,HYD,EC,83,1718549820,1718568840
2024,ZZ20240410BOMBLR3556,BOM,BLR,FC,42,1712787000,1712814360
2025,ZZ20240410BOMBLR3556,BOM,BLR,BC,85,1712787000,1712814360
2026,ZZ20240410BOMBLR3556,BOM,BLR,PC,127,1712787000,1712814360
2027,ZZ20240410BOMBLR3556,BOM,BLR,EC,170,1712787000,1712814360
2028,ZZ20240412BOMBLR3556,BOM,BLR,FC,42,1712959800,1712987160
2029,ZZ20240412BOMBLR3556,BOM,BLR,BC,85,1712959800,1712987160
2030,ZZ20240412BOMBLR3556,BOM,BLR,PC,127,1712959800,1712987160
2031,ZZ20240412BOMBLR3556,BOM,BLR,EC,170,1712959800,1712987160
2032,ZZ20240415BOMBLR3556,BOM,BLR,FC,42,1713219000,1713246360
2033,ZZ20240415BOMBLR3556,BOM,BLR,BC,85,1713219000,1713246360
2034,ZZ20240415BOMBLR3556,BOM,BLR,PC,127,1713219000,1713246360
2035,ZZ20240415BOMBLR3556,BOM,BLR,EC,170,1713219000,1713246360
2036,ZZ20240416BOMBLR3556,BOM,BLR,FC,42,1713305400,1713332760
2037,ZZ20240416BOMBLR3556,BOM,BLR,BC,85,1713305400,1713332760
2038,ZZ20240416BOMBLR3556,BOM,BLR,PC,127,1713305400,1713332760
2039,ZZ20240416BOMBLR3556,BOM,BLR,EC,170,1713305400,1713332760
2040,ZZ20240417BOMBLR3556,BOM,BLR,FC,42,1713391800,1713419160
2041,ZZ20240417BOMBLR3556,BOM,BLR,BC,85,1713391800,1713419160
2042,ZZ20240417BOMBLR3556,BOM,BLR,PC,127,1713391800,1713419160
2043,ZZ20240417BOMBLR3556,BOM,BLR,EC,170,1713391800,1713419160
2044,ZZ20240419BOMBLR3556,BOM,BLR,FC,42,1713564600,1713591960
2045,ZZ20240419BOMBLR3556,BOM,BLR,BC,85,1713564600,1713591960
2046,ZZ20240419BOMBLR3556,BOM,BLR,PC,127,1713564600,1713591960
2047,ZZ20240419BOMBLR3556,BOM,BLR,EC,170,1713564600,1713591960
2048,ZZ20240422BOMBLR3556,BOM,BLR,FC,42,1713823800,1713851160
2049,ZZ20240422BOMBLR3556,BOM,BLR,BC,85,1713823800,1713851160
2050,ZZ20240422BOMBLR3556,BOM,BLR,PC,127,1713823800,1713851160
2051,ZZ20240422BOMBLR3556,BOM,BLR,EC,170,1713823800,1713851160
2052,ZZ20240423BOMBLR3556,BOM,BLR,FC,42,1713910200,1713937560
2053,ZZ20240423BOMBLR3556,BOM,BLR,BC,85,1713910200,1713937560
2054,ZZ20240423BOMBLR3556,BOM,BLR,PC,127,1713910200,1713937560
2055,ZZ20240423BOMBLR3556,BOM,BLR,EC,170,1713910200,1713937560
2056,ZZ20240424BOMBLR3556,BOM,BLR,FC,42,1713996600,1714023960
2057,ZZ20240424BOMBLR3556,BOM,BLR,BC,85,1713996600,1714023960
2058,ZZ20240424BOMBLR3556,BOM,BLR,PC,127,1713996600,1714023960
2059,ZZ20240424BOMBLR3556,BOM,BLR,EC,170,1713996600,1714023960
2060,ZZ20240426BOMBLR3556,BOM,BLR,FC,42,1714169400,1714196760
2061,ZZ20240426BOMBLR3556,BOM,BLR,BC,85,1714169400,1714196760
2062,ZZ20240426BOMBLR3556,BOM,BLR,PC,127,1714169400,1714196760
2063,ZZ20240426BOMBLR3556,BOM,BLR,EC,170,1714169400,1714196760
2064,ZZ20240429BOMBLR3556,BOM,BLR,FC,42,1714428600,1714455960
2065,ZZ20240429BOMBLR3556,BOM,BLR,BC,85,1714428600,1714455960
2066,ZZ20240429BOMBLR3556,BOM,BLR,PC,127,1714428600,1714455960
2067,ZZ20240429BOMBLR3556,BOM,BLR,EC,170,1714428600,1714455960
2068,ZZ20240430BOMBLR3556,BOM,BLR,FC,42,1714515000,1714542360
2069,ZZ20240430BOMBLR3556,BOM,BLR,BC,85,1714515000,1714542360
2070,ZZ20240430BOMBLR3556,BOM,BLR,PC,127,1714515000,1714542360
2071,ZZ20240430BOMBLR3556,BOM,BLR,EC,170,1714515000,1714542360
2072,ZZ20240501BOMBLR3556,BOM,BLR,FC,42,1714601400,1714628760
2073,ZZ20240501BOMBLR3556,BOM,BLR,BC,85,1714601400,1714628760
2074,ZZ20240501BOMBLR3556,BOM,BLR,PC,127,1714601400,1714628760
2075,ZZ20240501BOMBLR3556,BOM,BLR,EC,170,1714601400,1714628760
2076,ZZ20240503BOMBLR3556,BOM,BLR,FC,42,1714774200,1714801560
2077,ZZ20240503BOMBLR3556,BOM,BLR,BC,85,1714774200,1714801560
2078,ZZ20240503BOMBLR3556,BOM,BLR,PC,127,1714774200,1714801560
2079,ZZ20240503BOMBLR3556,BOM,BLR,EC,170,1714774200,1714801560
2080,ZZ20240506BOMBLR3556,BOM,BLR,FC,42,1715033400,1715060760
2081,ZZ20240506BOMBLR3556,BOM,BLR,BC,85,1715033400,1715060760
2082,ZZ20240506BOMBLR3556,BOM,BLR,PC,127,1715033400,1715060760
2083,ZZ20240506BOMBLR3556,BOM,BLR,EC,170,1715033400,1715060760
2084,ZZ20240507BOMBLR3556,BOM,BLR,FC,42,1715119800,1715147160
2085,ZZ20240507BOMBLR3556,BOM,BLR,BC,85,1715119800,1715147160
2086,ZZ20240507BOMBLR3556,BOM,BLR,PC,127,1715119800,1715147160
2087,ZZ20240507BOMBLR3556,BOM,BLR,EC,170,1715119800,1715147160
2088,ZZ20240508BOMBLR3556,BOM,BLR,FC,42,1715206200,1715233560
2089,ZZ20240508BOMBLR3556,BOM,BLR,BC,85,1715206200,1715233560
2090,ZZ20240508BOMBLR3556,BOM,BLR,PC,127,1715206200,1715233560
2091,ZZ20240508BOMBLR3556,BOM,BLR,EC,170,1715206200,1715233560
2092,ZZ20240510BOMBLR3556,BOM,BLR,FC,42,1715379000,1715406360
2093,ZZ20240510BOMBLR3556,BOM,BLR,BC,85,1715379000,1715406360
2094,ZZ20240510BOMBLR3556,BOM,BLR,PC,127,1715379000,1715406360
2095,ZZ20240510BOMBLR3556,BOM,BLR,EC,170,1715379000,1715406360
2096,ZZ20240513BOMBLR3556,BOM,BLR,FC,42,1715638200,1715665560
2097,ZZ20240513BOMBLR3556,BOM,BLR,BC,85,1715638200,1715665560
2098,ZZ20240513BOMBLR3556,BOM,BLR,PC,127,1715638200,1715665560
2099,ZZ20240513BOMBLR3556,BOM,BLR,EC,170,1715638200,1715665560
2100,ZZ20240514BOMBLR3556,BOM,BLR,FC,42,1715724600,1715751960
2101,ZZ20240514BOMBLR3556,BOM,BLR,BC,85,1715724600,1715751960
2102,ZZ20240514BOMBLR3556,BOM,BLR,PC,127,1715724600,1715751960
2103,ZZ20240514BOMBLR3556,BOM,BLR,EC,170,1715724600,1715751960
2104,ZZ20240515BOMBLR3556,BOM,BLR,FC,42,1715811000,1715838360
2105,ZZ20240515BOMBLR3556,BOM,BLR,BC,85,1715811000,1715838360
2106,ZZ20240515BOMBLR3556,BOM,BLR,PC,127,1715811000,1715838360
2107,ZZ20240515BOMBLR3556,BOM,BLR,EC,170,1715811000,1715838360
2108,ZZ20240517BOMBLR3556,BOM,BLR,FC,42,1715983800,1716011160
2109,ZZ20240517BOMBLR3556,BOM,BLR,BC,85,1715983800,1716011160
2110,ZZ20240517BOMBLR3556,BOM,BLR,PC,127,1715983800,1716011160
2111,ZZ20240517BOMBLR3556,BOM,BLR,EC,170,1715983800,1716011160
2112,ZZ20240520BOMBLR3556,BOM,BLR,FC,42,1716243000,1716270360
2113,ZZ20240520BOMBLR3556,BOM,BLR,BC,85,1716243000,1716270360
2114,ZZ20240520BOMBLR3556,BOM,BLR,PC,127,1716243000,1716270360
2115,ZZ20240520BOMBLR3556,BOM,BLR,EC,170,1716243000,1716270360
2116,ZZ20240521BOMBLR3556,BOM,BLR,FC,42,1716329400,1716356760
2117,ZZ20240521BOMBLR3556,BOM,BLR,BC,85,1716329400,1716356760
2118,ZZ20240521BOMBLR3556,BOM,BLR,PC,127,1716329400,1716356760
2119,ZZ20240521BOMBLR3556,BOM,BLR,EC,170,1716329400,1716356760
2120,ZZ20240522BOMBLR3556,BOM,BLR,FC,42,1716415800,1716443160
2121,ZZ20240522BOMBLR3556,BOM,BLR,BC,85,1716415800,1716443160
2122,ZZ20240522BOMBLR3556,BOM,BLR,PC,127,1716415800,1716443160
2123,ZZ20240522BOMBLR3556,BOM,BLR,EC,170,1716415800,1716443160
2124,ZZ20240524BOMBLR3556,BOM,BLR,FC,42,1716588600,1716615960
2125,ZZ20240524BOMBLR3556,BOM,BLR,BC,85,1716588600,1716615960
2126,ZZ20240524BOMBLR3556,BOM,BLR,PC,127,1716588600,1716615960
2127,ZZ20240524BOMBLR3556,BOM,BLR,EC,170,1716588600,1716615960
2128,ZZ20240429AMDCCU4995,AMD,CCU,FC,22,1714394460,1714480500
2129,ZZ20240429AMDCCU4995,AMD,CCU,BC,44,1714394460,1714480500
2130,ZZ20240429AMDCCU4995,AMD,CCU,PC,66,1714394460,1714480500
2131,ZZ20240429AMDCCU4995,AMD,CCU,EC,88,1714394460,1714480500
2132,ZZ20240502AMDCCU4995,AMD,CCU,FC,22,1714653660,1714739700
2133,ZZ20240502AMDCCU4995,AMD,CCU,BC,44,1714653660,1714739700
2134,ZZ20240502AMDCCU4995,AMD,CCU,PC,66,1714653660,1714739700
2135,ZZ20240502AMDCCU4995,AMD,CCU,EC,88,1714653660,1714739700
2136,ZZ20240503AMDCCU4995,AMD,CCU,FC,22,1714740060,1714826100
2137,ZZ20240503AMDCCU4995,AMD,CCU,BC,44,1714740060,1714826100
