IDX,PNR,KEY,CNT,SCORE,FK,UID
1821,KEHX71,ZZ20240420CCUBLR3294,6,1000,0,1039
1822,QWAV95,ZZ20240411CCUHYD3723,3,500,0,1495
1823,QWAV95,ZZ20240414HYDCCU3772,3,500,0,3675
1824,WPJO15,ZZ20240411CCUHYD3723,2,500,0,1495
1825,WPJO15,ZZ20240413HYDAMD3723,2,500,0,119
1826,WPJO15,ZZ20240414AMDBLR3041,2,500,0,4735
1827,MROQ10,ZZ20240411CCUHYD3723,4,500,0,1495
1828,MROQ10,ZZ20240507HYDBLR2887,4,500,0,1623
1829,TSOY79,ZZ20240411CCUHYD3723,3,1000,0,1495
1830,TSOY79,ZZ20240421HYDIDR4122,3,500,0,5343
1831,TSOY79,ZZ20240423IDRHYD2795,3,500,0,6247
1832,PJJC35,ZZ20240411CCUHYD3723,3,1000,0,1495
1833,PJJC35,ZZ20240413HYDAMD3723,3,1000,0,119
1834,PJJC35,ZZ20240414AMDBLR3041,3,500,0,4735
1835,BZAT55,ZZ20240411CCUHYD3723,4,500,0,1495
1836,BZAT55,ZZ20240507HYDBLR2887,4,1000,0,1623
1837,QVPV18,ZZ20240411CCUHYD3723,3,500,0,1495
1838,QVPV18,ZZ20240413HYDAMD3723,3,500,0,119
1839,QVPV18,ZZ20240414AMDBLR3041,3,1000,0,4735
1840,CJHV85,ZZ20240409PNQGAU4614,4,11150,0,7364
1841,UCIU76,ZZ20240409PNQGAU4614,1,2550,1,7364
1842,RZCU20,ZZ20240409PNQGAU4614,2,4300,0,7364
1843,RLJV71,ZZ20240409PNQGAU4614,2,3100,0,7364
1844,UUFB27,ZZ20240409PNQGAU4614,1,3050,0,7364
1845,KPEF18,ZZ20240409PNQGAU4614,3,6700,0,7365
1846,YUOC53,ZZ20240409PNQGAU4614,1,2850,1,7365
1847,VCJB50,ZZ20240409PNQGAU4614,2,1900,0,7365
1848,EPPR22,ZZ20240409PNQGAU4614,1,2850,1,7365
1849,UIUN36,ZZ20240409PNQGAU4614,4,6750,0,7365
1850,JJDH32,ZZ20240409PNQGAU4614,3,3450,0,7365
1851,UGLE92,ZZ20240409PNQGAU4614,1,2600,1,7365
1852,XVJG11,ZZ20240409PNQGAU4614,2,1400,0,7365
1853,JXPM75,ZZ20240409PNQGAU4614,3,4450,0,7365
1854,ZTDC51,ZZ20240409PNQGAU4614,3,5250,0,7366
1855,ITVD64,ZZ20240409PNQGAU4614,3,8250,0,7366
1856,BAPG66,ZZ20240409PNQGAU4614,4,3800,0,7366
1857,PIWE63,ZZ20240409PNQGAU4614,8,13700,0,7366
1858,ECXB57,ZZ20240409PNQGAU4614,8,8250,0,7366
1859,YBTE22,ZZ20240409PNQGAU4614,3,4950,0,7366
1860,BSYG75,ZZ20240409PNQGAU4614,9,13650,0,7367
1861,FDXR85,ZZ20240409PNQGAU4614,4,7400,0,7367
1862,IQLT53,ZZ20240409PNQGAU4614,3,3900,0,7367
1863,RPHS28,ZZ20240409PNQGAU4614,1,2750,0,7367
1864,EQYL94,ZZ20240409PNQGAU4614,3,6900,0,7367
1865,ICFA60,ZZ20240409PNQGAU4614,5,8750,0,7367
1866,CGGN38,ZZ20240409PNQGAU4614,3,6650,0,7367
1867,ODME26,ZZ20240409PNQGAU4614,4,5700,0,7367
1868,GJIG63,ZZ20240409PNQGAU4614,4,6200,0,7367
1869,KCMO53,ZZ20240409PNQGAU4614,1,550,1,7367
1870,XRFB20,ZZ20240409PNQGAU4614,3,4900,0,7367
1871,CJHV85,ZZ20240412GAUBOM2526,4,1000,0,6928
1872,UCIU76,ZZ20240412GAUBOM2526,1,1000,1,6928
1873,UCIU76,ZZ20240415BOMBLR3556,1,1500,0,2032
1874,UCIU76,ZZ20240416BLRCCU2504,1,1000,1,508
1875,RZCU20,ZZ20240412GAUBOM2526,2,1000,0,6928
1876,RLJV71,ZZ20240423GAUPNQ3723,2,1000,0,7888
1877,UUFB27,ZZ20240423GAUPNQ3723,1,1000,1,7888
1878,UUFB27,ZZ20240424PNQGAU4614,1,1000,1,7400
1879,UUFB27,ZZ20240426GAUPNQ3723,1,1000,1,7892
1880,KPEF18,ZZ20240423GAUPNQ3723,3,800,0,7889
1881,YUOC53,ZZ20240412GAUBOM2526,1,800,1,6929
1882,YUOC53,ZZ20240415BOMDEL3869,1,800,1,4233
1883,YUOC53,ZZ20240421DELBOM4516,1,800,1,4377
1884,VCJB50,ZZ20240412GAUBOM2526,2,800,0,6929
1885,VCJB50,ZZ20240502BOMHYD2933,2,1300,0,1889
1886,VCJB50,ZZ20240503HYDCCU3772,2,800,0,3713
1887,EPPR22,ZZ20240423GAUPNQ3723,1,800,1,7889
1888,UIUN36,ZZ20240412GAUBOM2526,4,800,0,6929
1889,JJDH32,ZZ20240412GAUBOM2526,3,800,0,6929
1890,UGLE92,ZZ20240412GAUBOM2526,1,800,1,6929
1891,UGLE92,ZZ20240502BOMHYD2933,1,800,1,1889
1892,UGLE92,ZZ20240507HYDBLR2887,1,800,1,1621
1893,XVJG11,ZZ20240423GAUPNQ3723,2,1300,0,7889
1894,ZTDC51,ZZ20240412GAUBOM2526,3,600,0,6930
1895,ZTDC51,ZZ20240506BOMPNQ2977,3,600,0,5210
1896,ITVD64,ZZ20240423GAUPNQ3723,3,600,0,7890
1897,YBTE22,ZZ20240412GAUBOM2526,3,600,0,6930
1898,BSYG75,ZZ20240412GAUBOM2526,9,500,0,6931
1899,RPHS28,ZZ20240423GAUPNQ3723,1,500,1,7891
1900,EQYL94,ZZ20240412GAUBOM2526,3,500,0,6931
1901,ODME26,ZZ20240412GAUBOM2526,4,500,0,6931
1902,KCMO53,ZZ20240412GAUBOM2526,1,500,1,6931
1903,XRFB20,ZZ20240412GAUBOM2526,3,500,0,6931
1904,CMSQ53,ZZ20240409MAATRV2008,1,3050,0,5032
1905,YXZM68,ZZ20240409MAATRV2008,3,5150,0,5032
1906,RXHI20,ZZ20240409MAATRV2008,1,3050,0,5032
1907,IHDD88,ZZ20240409MAATRV2008,4,8450,0,5032
1908,OIHD50,ZZ20240409MAATRV2008,2,4850,0,5032
1909,IRLP93,ZZ20240409MAATRV2008,2,1100,0,5032
1910,WXAZ81,ZZ20240409MAATRV2008,3,6150,0,5032
1911,JJOK75,ZZ20240409MAATRV2008,1,3800,0,5032
1912,COZY14,ZZ20240409MAATRV2008,1,1250,1,5032
1913,GCCB35,ZZ20240409MAATRV2008,1,3300,1,5032
1914,SFIK73,ZZ20240409MAATRV2008,1,3600,1,5033
1915,DPQR70,ZZ20240409MAATRV2008,3,2950,0,5033
1916,MJOC34,ZZ20240409MAATRV2008,2,4900,0,5033
1917,RLDK63,ZZ20240409MAATRV2008,4,8500,0,5033
1918,HRNB80,ZZ20240409MAATRV2008,4,6000,0,5033
1919,CPUB15,ZZ20240409MAATRV2008,2,5650,0,5033
1920,TRSU40,ZZ20240409MAATRV2008,4,7000,0,5033
1921,EFHV87,ZZ20240409MAATRV2008,3,4950,0,5033
1922,OCPB84,ZZ20240409MAATRV2008,2,3900,0,5033
1923,IVTY67,ZZ20240409MAATRV2008,3,6200,0,5033
1924,IMHL96,ZZ20240409MAATRV2008,4,3000,0,5033
1925,TRQK37,ZZ20240409MAATRV2008,2,3900,0,5033
1926,XNHI75,ZZ20240409MAATRV2008,4,6450,0,5033
1927,UVNU26,ZZ20240409MAATRV2008,1,2600,1,5033
1928,KLQG15,ZZ20240409MAATRV2008,7,13450,0,5034
1929,SSKU27,ZZ20240409MAATRV2008,3,6500,0,5034
1930,YAAL36,ZZ20240409MAATRV2008,2,3450,0,5034
1931,SEHK42,ZZ20240409MAATRV2008,3,3950,0,5034
1932,PXKF13,ZZ20240409MAATRV2008,4,9000,0,5034
1933,IMPP97,ZZ20240409MAATRV2008,4,3800,0,5034
1934,SIOH60,ZZ20240409MAATRV2008,6,11650,0,5034
1935,JLSH90,ZZ20240409MAATRV2008,4,2800,0,5034
1936,QHXY55,ZZ20240409MAATRV2008,7,10700,0,5034
1937,YAYS63,ZZ20240409MAATRV2008,7,11200,0,5034
1938,XRIF28,ZZ20240409MAATRV2008,8,10700,0,5034
1939,JYQZ53,ZZ20240409MAATRV2008,1,1150,1,5034
1940,NBQG31,ZZ20240409MAATRV2008,3,5900,0,5035
1941,JVRU67,ZZ20240409MAATRV2008,5,9700,0,5035
1942,VEVJ88,ZZ20240409MAATRV2008,5,4150,0,5035
1943,TJZE61,ZZ20240409MAATRV2008,4,7200,0,5035
1944,PIND95,ZZ20240409MAATRV2008,7,10350,0,5035
1945,DUMW41,ZZ20240409MAATRV2008,6,8550,0,5035
1946,LJEE15,ZZ20240409MAATRV2008,9,19700,0,5035
1947,VWFK67,ZZ20240409MAATRV2008,3,2850,0,5035
1948,GWVP11,ZZ20240409MAATRV2008,1,1050,1,5035
1949,IJCA72,ZZ20240409MAATRV2008,8,14600,0,5035
1950,IYXR95,ZZ20240409MAATRV2008,7,16600,0,5035
1951,CCZM49,ZZ20240409MAATRV2008,7,8100,0,5035
1952,DEBO30,ZZ20240409MAATRV2008,6,10200,0,5035
1953,RLFJ29,ZZ20240409MAATRV2008,3,3150,0,5035
1954,NHHQ41,ZZ20240409GAUBOM2526,4,6200,0,6924
1955,XBOR73,ZZ20240409GAUBOM2526,3,7650,0,6924
1956,FAEK13,ZZ20240409GAUBOM2526,1,3350,0,6925
1957,ZVAR66,ZZ20240409GAUBOM2526,2,3150,0,6925
1958,EARZ75,ZZ20240409GAUBOM2526,2,4650,0,6925
1959,SIVW12,ZZ20240409GAUBOM2526,1,3600,0,6925
1960,ADII41,ZZ20240409GAUBOM2526,2,3150,0,6925
1961,JWDR93,ZZ20240409GAUBOM2526,3,3950,0,6925
1962,USGF86,ZZ20240409GAUBOM2526,1,3350,0,6925
1963,OGDO75,ZZ20240409GAUBOM2526,1,3350,0,6925
1964,GWXI44,ZZ20240409GAUBOM2526,7,7150,0,6926
1965,VJAG48,ZZ20240409GAUBOM2526,9,9800,0,6926
1966,PUJZ21,ZZ20240409GAUBOM2526,1,650,1,6926
1967,TOEI88,ZZ20240409GAUBOM2526,3,5500,0,6926
1968,HLJF12,ZZ20240409GAUBOM2526,1,650,1,6926
1969,RKMM74,ZZ20240409GAUBOM2526,7,6000,0,6927
1970,PNYM27,ZZ20240409GAUBOM2526,6,6800,0,6927
1971,IQWX48,ZZ20240409GAUBOM2526,4,7200,0,6927
1972,JSOP84,ZZ20240409GAUBOM2526,4,8700,0,6927
1973,OAFB79,ZZ20240409GAUBOM2526,6,8050,0,6927
1974,RYTW24,ZZ20240409GAUBOM2526,2,6100,0,6927
1975,XBOR73,ZZ20240415BOMDEL3869,3,1000,0,4232
1976,XBOR73,ZZ20240421DELBOM4516,3,1000,0,4376
1977,FAEK13,ZZ20240413BOMAMD4704,1,800,1,4813
1978,FAEK13,ZZ20240430AMDHYD4780,1,800,1,3985
1979,FAEK13,ZZ20240501HYDCJB2880,1,800,1,6181
1980,ZVAR66,ZZ20240505BOMCCU3779,2,800,0,4285
1981,JWDR93,ZZ20240503BOMMAA3355,3,800,0,1161
1982,JWDR93,ZZ20240505MAABOM3117,3,800,0,621
1983,OGDO75,ZZ20240410BOMBLR3556,1,800,1,2025
1984,OGDO75,ZZ20240508BLRDEL4246,1,800,1,2445
1985,OGDO75,ZZ20240509DELAMD2973,1,800,1,2633
1986,GWXI44,ZZ20240502BOMHYD2933,7,600,0,1890
1987,GWXI44,ZZ20240503HYDAMD2299,7,600,0,2994
1988,PUJZ21,ZZ20240502BOMHYD2933,1,600,1,1890
1989,HLJF12,ZZ20240415BOMDEL3869,1,600,1,4234
1990,JSOP84,ZZ20240502BOMHYD2933,4,500,0,1891
1991,JSOP84,ZZ20240505HYDCJB2880,4,1000,0,6191
1992,RYTW24,ZZ20240503BOMMAA3355,2,500,0,1163
1993,SVDK42,ZZ20240409HYDCJB2880,2,6850,0,6128
1994,RWLA24,ZZ20240409HYDCJB2880,2,5600,0,6128
1995,YTEF48,ZZ20240409HYDCJB2880,1,1850,0,6129
1996,JXOU40,ZZ20240409HYDCJB2880,5,9850,0,6130
1997,ZZXF90,ZZ20240409HYDCJB2880,5,12000,0,6131
1998,VCUL48,ZZ20240409HYDCJB2880,2,4550,0,6131
1999,IXUL86,ZZ20240409HYDCJB2880,5,10200,0,6131
2000,LLDO80,ZZ20240409HYDCJB2880,1,2050,1,6131
2001,SVDK42,ZZ20240505CJBHYD2679,2,1000,0,7172
2002,SVDK42,ZZ20240507HYDDEL2294,2,1000,0,4456
2003,SVDK42,ZZ20240508DELBLR3152,2,1000,0,1288
2004,RWLA24,ZZ20240505CJBHYD2679,2,1000,0,7172
2005,RWLA24,ZZ20240506HYDAMD4335,2,1000,0,768
2006,RWLA24,ZZ20240507AMDHYD4780,2,1000,0,3996
2007,YTEF48,ZZ20240505CJBHYD2679,1,800,1,7173
2008,VCUL48,ZZ20240505CJBHYD2679,2,500,0,7175
2009,XVSS53,ZZ20240410BLRCCU2504,1,3550,0,496
2010,QWFD56,ZZ20240410BLRCCU2504,2,5350,0,496
2011,XZGM68,ZZ20240410BLRCCU2504,1,3800,0,496
2012,TAAO69,ZZ20240410BLRCCU2504,1,1050,1,496
2013,HYYZ49,ZZ20240410BLRCCU2504,4,8700,0,496
2014,DLSF50,ZZ20240410BLRCCU2504,4,7150,0,496
2015,PFDR22,ZZ20240410BLRCCU2504,3,1150,0,496
2016,TOEI92,ZZ20240410BLRCCU2504,2,2600,0,496
2017,RHPF45,ZZ20240410BLRCCU2504,1,3300,1,496
2018,JNXY91,ZZ20240410BLRCCU2504,4,6200,0,496
2019,YRMO60,ZZ20240410BLRCCU2504,2,1100,0,496
2020,DIAC48,ZZ20240410BLRCCU2504,2,4550,0,496
2021,SPUT25,ZZ20240410BLRCCU2504,1,3300,1,496
2022,QOPT97,ZZ20240410BLRCCU2504,1,3300,1,496
2023,PBWH77,ZZ20240410BLRCCU2504,4,7000,0,497
2024,XJAR65,ZZ20240410BLRCCU2504,1,2600,1,497
2025,KNDC56,ZZ20240410BLRCCU2504,3,5950,0,497
2026,MPWU45,ZZ20240410BLRCCU2504,1,850,1,497
2027,RIFT62,ZZ20240410BLRCCU2504,2,3400,0,497
2028,ACFY79,ZZ20240410BLRCCU2504,2,4650,0,497
2029,JPBX28,ZZ20240410BLRCCU2504,3,6200,0,497
2030,UEWJ38,ZZ20240410BLRCCU2504,2,1900,0,497
2031,GLBN93,ZZ20240410BLRCCU2504,3,4950,0,497
2032,BQPH80,ZZ20240410BLRCCU2504,4,6250,0,497
2033,UHJM78,ZZ20240410BLRCCU2504,3,6950,0,497
2034,EQEJ14,ZZ20240410BLRCCU2504,2,4400,0,497
2035,MZEQ20,ZZ20240410BLRCCU2504,2,3400,0,497
2036,TLAC74,ZZ20240410BLRCCU2504,3,8200,0,497
2037,EFHB68,ZZ20240410BLRCCU2504,3,1950,0,497
2038,EZJA67,ZZ20240410BLRCCU2504,1,1850,0,497
2039,LCLY87,ZZ20240410BLRCCU2504,4,6200,0,497
2040,KTPD21,ZZ20240410BLRCCU2504,4,6000,0,497
2041,YAVF76,ZZ20240410BLRCCU2504,4,7200,0,497
2042,AVJM67,ZZ20240410BLRCCU2504,4,8500,0,497
2043,ZNHK14,ZZ20240410BLRCCU2504,1,1350,1,497
2044,YGAA44,ZZ20240410BLRCCU2504,6,10100,0,498
2045,PQPV85,ZZ20240410BLRCCU2504,8,18400,0,498
2046,TMXF84,ZZ20240410BLRCCU2504,9,16050,0,498
2047,MFCF44,ZZ20240410BLRCCU2504,1,650,1,498
2048,NETE36,ZZ20240410BLRCCU2504,7,12450,0,498
2049,PMUG88,ZZ20240410BLRCCU2504,6,10850,0,498
2050,ZCMT37,ZZ20240410BLRCCU2504,9,16050,0,498
2051,PGPR59,ZZ20240410BLRCCU2504,8,14950,0,498
2052,KCGO37,ZZ20240410BLRCCU2504,6,8350,0,498
2053,HYCX64,ZZ20240410BLRCCU2504,9,11050,0,498
2054,IHCQ63,ZZ20240410BLRCCU2504,6,6650,0,498
2055,PGUB26,ZZ20240410BLRCCU2504,1,2900,1,498
2056,DEEO53,ZZ20240410BLRCCU2504,5,11800,0,498
2057,JQAU47,ZZ20240410BLRCCU2504,1,1150,1,498
2058,DPGJ94,ZZ20240410BLRCCU2504,1,1150,1,498
2059,CNNG33,ZZ20240410BLRCCU2504,4,3400,0,499
2060,YBHC33,ZZ20240410BLRCCU2504,8,13850,0,499
2061,COGH73,ZZ20240410BLRCCU2504,1,1050,1,499
2062,KWYC84,ZZ20240410BLRCCU2504,3,4650,0,499
2063,AIBF17,ZZ20240410BLRCCU2504,9,17200,0,499
2064,RDRF19,ZZ20240410BLRCCU2504,3,7100,0,499
2065,SVUX62,ZZ20240410BLRCCU2504,4,5700,0,499
2066,YESW33,ZZ20240410BLRCCU2504,2,5850,0,499
2067,DRYL70,ZZ20240410BLRCCU2504,7,13350,0,499
2068,RFKD54,ZZ20240410BLRCCU2504,5,9500,0,499
2069,GOQJ92,ZZ20240410BLRCCU2504,2,4600,0,499
2070,PEDK89,ZZ20240410BLRCCU2504,5,5750,0,499
2071,XWQJ58,ZZ20240410BLRCCU2504,3,650,0,499
2072,DYGV57,ZZ20240410BLRCCU2504,6,9800,0,499
2073,PJTO32,ZZ20240410BLRCCU2504,1,2800,1,499
2074,ALYW82,ZZ20240410BLRCCU2504,6,12300,0,499
2075,BHCB12,ZZ20240410BLRCCU2504,8,14400,0,499
2076,OOHF80,ZZ20240410BLRCCU2504,8,13850,0,499
2077,VDDY32,ZZ20240410BLRCCU2504,5,5750,0,499
2078,HYEI80,ZZ20240410BLRCCU2504,9,11950,0,499
2079,PDQZ71,ZZ20240410BLRCCU2504,7,15050,0,499
2080,HJYM39,ZZ20240410BLRCCU2504,4,3900,0,499
2081,PGFZ85,ZZ20240410BLRCCU2504,3,4900,0,499
2082,XVSS53,ZZ20240420CCUBLR3294,1,1000,1,1036
2083,QWFD56,ZZ20240513CCUMAA4688,2,1500,0,2836
2084,XZGM68,ZZ20240420CCUBLR3294,1,1000,1,1036
2085,TAAO69,ZZ20240513CCUMAA4688,1,1500,0,2836
2086,TAAO69,ZZ20240515MAAAMD2840,1,1500,0,4540
2087,RHPF45,ZZ20240411CCUHYD3723,1,1000,1,1492
2088,KNDC56,ZZ20240411CCUHYD3723,3,1300,0,1493
2089,KNDC56,ZZ20240416HYDDEL2294,3,800,0,4409
2090,KNDC56,ZZ20240419DELBLR3152,3,800,0,1245
2091,JPBX28,ZZ20240411CCUHYD3723,3,1300,0,1493
2092,JPBX28,ZZ20240507HYDBLR2887,3,800,0,1621
2093,TLAC74,ZZ20240513CCUMAA4688,3,800,0,2837
2094,TLAC74,ZZ20240516MAAHYD3027,3,1300,0,1581
2095,TLAC74,ZZ20240518HYDBLR2887,3,800,0,1653
2096,EFHB68,ZZ20240513CCUMAA4688,3,800,0,2837
2097,EFHB68,ZZ20240515MAAAMD2840,3,800,0,4541
2098,EFHB68,ZZ20240516AMDBLR4957,3,800,0,4121
2099,PQPV85,ZZ20240411CCUHYD3723,8,600,0,1494
2100,PQPV85,ZZ20240507HYDBLR2887,8,1100,0,1622
2101,PMUG88,ZZ20240411CCUHYD3723,6,1100,0,1494
2102,PMUG88,ZZ20240416HYDDEL2294,6,600,0,4410
2103,PMUG88,ZZ20240419DELBLR3152,6,600,0,1246
2104,IHCQ63,ZZ20240411CCUHYD3723,6,1100,0,1494
2105,IHCQ63,ZZ20240507HYDBLR2887,6,1100,0,1622
2106,JQAU47,ZZ20240411CCUHYD3723,1,600,1,1494
2107,JQAU47,ZZ20240421HYDIDR4122,1,600,1,5342
2108,JQAU47,ZZ20240423IDRHYD2795,1,1100,0,6246
2109,YBHC33,ZZ20240411CCUHYD3723,8,500,0,1495
2110,YBHC33,ZZ20240416HYDDEL2294,8,500,0,4411
2111,YBHC33,ZZ20240419DELBLR3152,8,500,0,1247
2112,SVUX62,ZZ20240513CCUMAA4688,4,1000,0,2839
2113,SVUX62,ZZ20240516MAAHYD3027,4,500,0,1583
2114,DRYL70,ZZ20240411CCUHYD3723,7,500,0,1495
2115,DRYL70,ZZ20240521HYDAMD2299,7,1000,0,3047
2116,DRYL70,ZZ20240522AMDBLR3782,7,500,0,3591
2117,GOQJ92,ZZ20240411CCUHYD3723,2,1000,0,1495
2118,GOQJ92,ZZ20240429HYDAMD4335,2,500,0,751
2119,GOQJ92,ZZ20240503AMDBLR3041,2,500,0,4767
2120,XWQJ58,ZZ20240513CCUMAA4688,3,500,0,2839
2121,XWQJ58,ZZ20240516MAACJB2120,3,500,0,5495
2122,XWQJ58,ZZ20240518CJBHYD2679,3,500,0,7211
2123,ALYW82,ZZ20240411CCUHYD3723,6,500,0,1495
2124,ALYW82,ZZ20240421HYDIDR4122,6,500,0,5343
2125,ALYW82,ZZ20240423IDRHYD2795,6,500,0,6247
2126,VVBR36,ZZ20240410MAATRV2008,1,2550,0,5036
2127,IWLB10,ZZ20240410MAATRV2008,2,4050,0,5036
2128,RBJC31,ZZ20240410MAATRV2008,2,5850,0,5036
2129,MSIH14,ZZ20240410MAATRV2008,2,3100,0,5036
2130,CZVY63,ZZ20240410MAATRV2008,1,2550,1,5036
2131,XXEX40,ZZ20240410MAATRV2008,4,4450,0,5036
2132,BDGM27,ZZ20240410MAATRV2008,2,1100,0,5036
2133,ULYJ67,ZZ20240410MAATRV2008,2,5350,0,5036
2134,CIPA40,ZZ20240410MAATRV2008,1,1550,1,5036
2135,OVVE11,ZZ20240410MAATRV2008,1,1550,1,5036
2136,OVRA33,ZZ20240410MAATRV2008,1,1350,1,5037
2137,XGUT23,ZZ20240410MAATRV2008,2,4900,0,5037
2138,DQBY16,ZZ20240410MAATRV2008,1,2350,1,5037
2139,VXHL89,ZZ20240410MAATRV2008,1,2550,1,5037
2140,PCQU21,ZZ20240410MAATRV2008,4,9750,0,5037
2141,ZVSM29,ZZ20240410MAATRV2008,2,4400,0,5037
2142,JIJU53,ZZ20240410MAATRV2008,1,2600,1,5037
2143,QZUJ19,ZZ20240410MAATRV2008,1,1550,1,5037
2144,STMV90,ZZ20240410MAATRV2008,4,7500,0,5037
2145,FPYK48,ZZ20240410MAATRV2008,3,5150,0,5037
2146,YAQN23,ZZ20240410MAATRV2008,2,1900,0,5037
2147,SDVB85,ZZ20240410MAATRV2008,4,7750,0,5037
2148,AUET11,ZZ20240410MAATRV2008,1,850,1,5037
2149,BNUV22,ZZ20240410MAATRV2008,2,2850,0,5037
2150,MWEH68,ZZ20240410MAATRV2008,2,3400,0,5037
2151,EFFE99,ZZ20240410MAATRV2008,2,2650,0,5037
2152,SIBX59,ZZ20240410MAATRV2008,2,3150,0,5037
2153,ISNY70,ZZ20240410MAATRV2008,1,3100,1,5037
2154,INOV72,ZZ20240410MAATRV2008,1,2850,1,5037
2155,SQWY75,ZZ20240410MAATRV2008,7,13700,0,5038
2156,JLBS99,ZZ20240410MAATRV2008,3,4250,0,5038
2157,MKZN16,ZZ20240410MAATRV2008,3,2500,0,5038
2158,OGTM73,ZZ20240410MAATRV2008,9,11050,0,5038
2159,PUQH10,ZZ20240410MAATRV2008,9,14250,0,5038
2160,OSDC23,ZZ20240410MAATRV2008,1,2400,1,5038
2161,BMBP90,ZZ20240410MAATRV2008,9,14250,0,5038
2162,FSGZ68,ZZ20240410MAATRV2008,9,12050,0,5038
2163,MGUL49,ZZ20240410MAATRV2008,1,2650,0,5038
2164,SWFY41,ZZ20240410MAATRV2008,1,3400,0,5038
2165,GANG48,ZZ20240410MAATRV2008,8,11900,0,5039
2166,DJYE48,ZZ20240410MAATRV2008,7,11350,0,5039
2167,XQHX41,ZZ20240410MAATRV2008,4,7950,0,5039
2168,UDBA58,ZZ20240410MAATRV2008,4,5700,0,5039
2169,AVFK59,ZZ20240410MAATRV2008,5,7950,0,5039
2170,UUZA63,ZZ20240410MAATRV2008,3,1600,0,5039
2171,IUHU32,ZZ20240410MAATRV2008,2,5800,0,5039
2172,XSON12,ZZ20240410MAATRV2008,8,8350,0,5039
2173,RPWM36,ZZ20240410MAATRV2008,3,5400,0,5039
2174,KNUZ10,ZZ20240410MAATRV2008,1,3550,0,5039
2175,GQQH79,ZZ20240410MAATRV2008,3,2400,0,5039
2176,QYHI70,ZZ20240410MAATRV2008,8,10650,0,5039
2177,JASL14,ZZ20240410MAATRV2008,9,14450,0,5039
2178,OVMV28,ZZ20240410MAATRV2008,2,3550,0,5039
2179,KKKN43,ZZ20240410MAATRV2008,4,7650,0,5039
2180,LEOC71,ZZ20240410MAATRV2008,1,2800,1,5039
2181,HJBQ26,ZZ20240410GOIMAA4516,2,3600,0,6056
2182,KQIV81,ZZ20240410GOIMAA4516,1,3050,0,6056
2183,CDEE71,ZZ20240410GOIMAA4516,1,1050,1,6056
2184,MZVS86,ZZ20240410GOIMAA4516,2,2850,0,6056
2185,GZIE20,ZZ20240410GOIMAA4516,4,8450,0,6056
2186,UYNM16,ZZ20240410GOIMAA4516,1,1050,1,6056
2187,XSCU92,ZZ20240410GOIMAA4516,3,3700,0,6057
2188,FICT79,ZZ20240410GOIMAA4516,3,4450,0,6057
2189,RYWJ31,ZZ20240410GOIMAA4516,4,9000,0,6057
2190,KBHZ38,ZZ20240410GOIMAA4516,2,5650,0,6057
2191,JKWI95,ZZ20240410GOIMAA4516,2,3400,0,6057
2192,TYJM92,ZZ20240410GOIMAA4516,2,2400,0,6057
2193,NOMN95,ZZ20240410GOIMAA4516,2,2400,0,6057
2194,IPDT45,ZZ20240410GOIMAA4516,3,3200,0,6057
2195,NNOY58,ZZ20240410GOIMAA4516,1,1350,1,6057
2196,KGRJ47,ZZ20240410GOIMAA4516,4,5800,0,6058
2197,ZYEE67,ZZ20240410GOIMAA4516,4,7300,0,6058
2198,ZHYX65,ZZ20240410GOIMAA4516,7,12700,0,6058
2199,YFFA38,ZZ20240410GOIMAA4516,4,7050,0,6058
2200,QLUR62,ZZ20240410GOIMAA4516,9,12800,0,6058
2201,MHOC32,ZZ20240410GOIMAA4516,1,2650,1,6058
2202,WNQA32,ZZ20240410GOIMAA4516,5,5100,0,6058
2203,QXHG22,ZZ20240410GOIMAA4516,6,7250,0,6059
2204,NCUM95,ZZ20240410GOIMAA4516,5,8500,0,6059
2205,ZCRU15,ZZ20240410GOIMAA4516,5,8700,0,6059
2206,DJLC10,ZZ20240410GOIMAA4516,4,3950,0,6059
2207,XWGF54,ZZ20240410GOIMAA4516,1,1050,1,6059
2208,EWEK41,ZZ20240410GOIMAA4516,2,2350,0,6059
2209,JVGD11,ZZ20240410GOIMAA4516,3,5150,0,6059
2210,PKIA47,ZZ20240410GOIMAA4516,8,9900,0,6059
2211,WECC36,ZZ20240410GOIMAA4516,3,2900,0,6059
2212,QWYP61,ZZ20240410GOIMAA4516,2,4050,0,6059
2213,HUNO16,ZZ20240410GOIMAA4516,1,2800,1,6059
2214,IBRQ58,ZZ20240410GOIMAA4516,1,2300,1,6059
2215,HJBQ26,ZZ20240412MAACJB2885,2,1000,0,5152
2216,KQIV81,ZZ20240422MAACCU4647,1,1000,1,904
2217,MZVS86,ZZ20240422MAACCU4647,2,1000,0,904
2218,MZVS86,ZZ20240423CCUBLR3294,2,1000,0,1048
2219,MZVS86,ZZ20240508BLRDEL4246,2,1000,0,2444
2220,GZIE20,ZZ20240411MAATRV2008,4,1000,0,5040
2221,UYNM16,ZZ20240412MAACJB2885,1,1000,1,5152
2222,XSCU92,ZZ20240422MAACCU4647,3,1300,0,905
2223,XSCU92,ZZ20240423CCUBLR3294,3,1300,0,1049
2224,FICT79,ZZ20240411MAATRV2008,3,800,0,5041
2225,RYWJ31,ZZ20240414MAABOM3117,4,800,0,585
2226,KBHZ38,ZZ20240414MAABOM3117,2,1300,0,585
